genre	movie	year	score	people
豆瓣电影标签：爱情	"
                        私人诊所 第一季
                        / 私家医情 第一季
"	2007	7.4	2034
豆瓣电影标签：爱情	"
                        月光浪子
                        / Under the Same Moon
"	2005	6.7	1543
豆瓣电影标签：爱情	"
                        帝女花
                        / Perish In Name Of Love
"		6.9	6661
豆瓣电影标签：爱情	"
                        岛国奇欲记
                        / Good bye my goddess
"	2013	4.3	1124
豆瓣电影标签：爱情	"
                        泰山与珍妮
                    "	2002	7.2	390
豆瓣电影标签：爱情	"
                        女局长的男朋友
                        / The bureau heads boyfriend
"		6.4	168
豆瓣电影标签：爱情	"
                        名妓
                        / Myeong-gi
"	2014	3.7	143
豆瓣电影标签：爱情	"
                        姐妹
                    "	2015		
豆瓣电影标签：爱情	"
                        青春如期
                    "	2013	3.2	652
豆瓣电影标签：爱情	"
                        上海王2
                        / 上海王Ⅱ / Lord of Shanghai
"			
豆瓣电影标签：爱情	"
                        王牌逗王牌
                        / 偷天特务(港) / 盗中盗
"	2016	3.3	22809
豆瓣电影标签：爱情	"
                        屏里狐
                    "	2016	4.4	340
豆瓣电影标签：爱情	"
                        原来是美男
                        / Ikemen desune
"	2011	6	3017
豆瓣电影标签：爱情	"
                        爱情故事
                        / A Love Story
"			
豆瓣电影标签：爱情	"
                        异星觉醒
                        / 外星生命(港) / 异星智慧(台)
"	2017	6.5	71826
豆瓣电影标签：爱情	"
                        烈爱伤痕
                        / Love Scar
"		7.3	3139
豆瓣电影标签：爱情	"
                        我的同桌是学霸
                    "	2017		
豆瓣电影标签：爱情	"
                        落樱
                    "		6	545
豆瓣电影标签：爱情	"
                        觉醒之年
                        / The Year of Awakening / 觉醒之年
"	1986	7.4	76
豆瓣电影标签：爱情	"
                        爱的剖析
                        / 爱的分解
"	2014	6.4	285
豆瓣电影标签：爱情	"
                        夫妻那些事
                        / 夫妻那点事 / 夫妻
"	2012	7.7	11696
豆瓣电影标签：爱情	"
                        灵捕者
                    "	2017		
豆瓣电影标签：爱情	"
                        拐个皇帝回现代
                        / The Emperor Through to the Modern
"	2014	5.9	1788
豆瓣电影标签：爱情	"
                        寡糖电影
                        / Oligosaccharide The Movie
"	2017		
豆瓣电影标签：爱情	"
                        英国恋物语艾玛 第二幕
                    "	2007	8.3	679
豆瓣电影标签：爱情	"
                        司岗里
                    "			
豆瓣电影标签：爱情	"
                        又见橘花香
                        / 又见橘花香
"		6	259
豆瓣电影标签：爱情	"
                        约定
                        / A Promise / 承诺
"	1998	7.8	256
豆瓣电影标签：爱情	"
                        美人草
                        / The Foliage / Years Without Epidemic
"	2004	6.6	13567
豆瓣电影标签：爱情	"
                        重回蓝色珊瑚礁
                        / 91青春珊瑚岛
"	1991	6.7	359
豆瓣电影标签：爱情	"
                        生活点滴 第二季
                    "	2016	8.6	148
豆瓣电影标签：爱情	"
                        浮生一日
                        / 活在这一天(台) / 一日人生(港)
"	2011	8.8	48894
豆瓣电影标签：爱情	"
                        未了情未了
                        / 复制品 / Replay
"	2001	6.6	337
豆瓣电影标签：爱情	"
                        篮球兄弟 第一季
                        / 青山镇 第一季 / 独木岭 第一季
"	2003	8.3	2703
豆瓣电影标签：爱情	"
                        列克萨之恋
                        / The Matriarch
"	2008	7.3	79
豆瓣电影标签：爱情	"
                        真人版 乱马1/2
                        / 乱马 / Ranma ?
"	2011	6.1	9932
豆瓣电影标签：爱情	"
                        一起去吃拉面吗？
                        / 我爱吃泡面 / When Your Girl Friend Asking : Do You Want To Eat Ramen Together?
"	2016	3.1	106
豆瓣电影标签：爱情	"
                        柏林墙以东
                        / East of the Wall / Westler: East of the Wall
"	1987	7.6	298
豆瓣电影标签：爱情	"
                        重创
                        / 猛击 / 狂咬一族
"	2013	6.2	2167
豆瓣电影标签：爱情	"
                        喜气洋洋猪八戒
                    "	2005	4.9	4631
豆瓣电影标签：爱情	"
                        爱无悔
                        / 江南第一店
"	2007	7	224
豆瓣电影标签：爱情	"
                        莫斯科，比利时
                        / Collision à Moscou / Moscow, Belgium
"	2008		
豆瓣电影标签：爱情	"
                        太平公主秘史
                    "	2012	3.6	1249
豆瓣电影标签：爱情	"
                        深夜食堂2
                        / Shinya Shokudo 2
"	2011	9.1	47491
豆瓣电影标签：爱情	"
                        天地有情
                    "	2003	6.5	257
豆瓣电影标签：爱情	"
                        愿意做我的朋友吗
                        / Let's Be Friends!
"	2002	7.1	65
豆瓣电影标签：爱情	"
                        穿制服的女孩
                        / Girls in Uniform / 穿制服的女孩
"	1931	8.1	688
豆瓣电影标签：爱情	"
                        玫瑰江湖
                    "	2009	6.5	1289
豆瓣电影标签：爱情	"
                        洛溪的养成计划
                    "			
豆瓣电影标签：爱情	"
                        金沙别墅
                        / Ban Saithong
"		8.2	77
豆瓣电影标签：爱情	"
                        溏心风暴Ⅱ之家好月圆
                        / Moonlight Resonance Ⅱ
"	2008	8.1	25661
豆瓣电影标签：爱情	"
                        兄弟姐妹 第四季
                        / 兄妹 第四季
"	2009	8.9	1028
豆瓣电影标签：爱情	"
                        窈窕淑女
                        / 大韩败金女 / 窈窕淑女
"	2003	6.2	1624
豆瓣电影标签：爱情	"
                        河流如血
                        / 金耳环
"	2007	7.8	530
豆瓣电影标签：爱情	"
                        天下无双
                        / 吉祥如意
"		6.6	5906
豆瓣电影标签：爱情	"
                        鸟盆
                    "		5.5	162
豆瓣电影标签：爱情	"
                        胭脂
                        / Rookie Agent Rogue
"	2016	5.7	14941
豆瓣电影标签：爱情	"
                        心倾何处 第一季
                    "	2005	7.6	836
豆瓣电影标签：爱情	"
                        少女怪谈
                        / 少女坟墓 / 怪谈少女
"	2014	5.3	2174
豆瓣电影标签：爱情	"
                        雪在烧
                        / 血在伤
"	2007	6.5	2588
豆瓣电影标签：爱情	"
                        单身贵族
                        / The Nobles
"	1989	6.4	459
豆瓣电影标签：爱情	"
                        咖啡馆里的女孩
                        / 咖啡馆女孩
"	2005	7.5	1481
豆瓣电影标签：爱情	"
                        我最爱的人
                    "			
豆瓣电影标签：爱情	"
                        关于史蒂夫的一切
                        / 情迷靓肌佬(港) / 求爱女王(台)
"	2009	6.4	9951
豆瓣电影标签：爱情	"
                        钥匙
                    "	2011	5.6	34
豆瓣电影标签：爱情	"
                        大女当嫁
                    "	2010	7.7	7035
豆瓣电影标签：爱情	"
                        爱到底
                        / L-O-V-E. / 愛到底
"	2011	6	18295
豆瓣电影标签：爱情	"
                        双生罗曼史
                        / Ruk Nee Jhe Jud Hai / 爱情 姐给你搞定
"	2014	7.6	49
豆瓣电影标签：爱情	"
                        弄假成真
                        / 弄假成真
"	2001	7.4	836
豆瓣电影标签：爱情	"
                        我的宝贝四千金
                        / Dear Mom
"	2014	6.7	259
豆瓣电影标签：爱情	"
                        渐行渐远
                    "	2012	7.4	282
豆瓣电影标签：爱情	"
                        千次的吻
                        / 千次接吻 / A Thousand Kisses
"	2011	6.7	498
豆瓣电影标签：爱情	"
                        新月佳人
                        / 新月佳人
"		8	310
豆瓣电影标签：爱情	"
                        冬日细语
                    "	2002	8.5	268
豆瓣电影标签：爱情	"
                        萩萩公主
                        / プリンセスチュチュ / 萩萩公主
"	2002	8.8	888
豆瓣电影标签：爱情	"
                        彩云国物语
                        / The Story of Saiunkoku / Saiunkoku Monogatari
"	2006	7.4	11061
豆瓣电影标签：爱情	"
                        崩溃小姐
                        / Khun Nai Ho / Crazy Crying Lady
"	2012	6.4	52
豆瓣电影标签：爱情	"
                        皮特的生活
                        / 皮特的生活
"	2009	6	87
豆瓣电影标签：爱情	"
                        神奇队长
                        / 神奇虎爸(港) / 神奇大队长(台)
"	2016	7.8	21412
豆瓣电影标签：爱情	"
                        发胶
                        / 发胶明星梦 / 恋爱大爆发
"	2007	7.3	15116
豆瓣电影标签：爱情	"
                        时雨之记
                        / 时雨之记
"	1998	8.5	176
豆瓣电影标签：爱情	"
                        好孩子
                        / 男生女生配 / 流氓学生
"	1999	6.5	1245
豆瓣电影标签：爱情	"
                        塑料性
                        / Plastic Sex
"	2012	3	133
豆瓣电影标签：爱情	"
                        别告诉爸爸
                        / Raising My Dad
"	2004	7.1	3333
豆瓣电影标签：爱情	"
                        芳草碧连天
                        / 红粉俏佳人 / Love Is Grown With Flower
"		7.6	241
豆瓣电影标签：爱情	"
                        她的初恋是女生
                        / 心动的感觉
"	2016		
豆瓣电影标签：爱情	"
                        功夫
                        / 功夫3D / Kung Fu Hustle
"	2015	7.9	258557
豆瓣电影标签：爱情	"
                        死亡诗社
                        / 暴雨骄阳(港) / 春风化雨(台)
"	1989	8.9	267983
豆瓣电影标签：爱情	"
                        放牛班的春天
                        / 歌声伴我心(港) / 唱诗班男孩
"	2004	9.2	441447
豆瓣电影标签：爱情	"
                        天下无贼
                        / A World Without Thieves
"	2004	7.6	212676
豆瓣电影标签：爱情	"
                        有你的小镇
                        / 小镇有你 / 有你的小镇 TV版
"	2013	6.2	650
豆瓣电影标签：爱情	"
                        指环王1：魔戒再现
                        / 魔戒首部曲：魔戒现身 / 指环王I：护戒使者
"	2002	8.9	294169
豆瓣电影标签：爱情	"
                        虫虫危机
                        / 虫虫特工队 / 虫虫危机
"	1998	7.7	54148
豆瓣电影标签：爱情	"
                        蒸汽男孩
                        / 蒸汽少年 / Steamboy
"	2004	7.7	15836
豆瓣电影标签：爱情	"
                        爱之潮
                        / 爱之潮
"			
豆瓣电影标签：爱情	"
                        风之谷
                        / 风谷少女 / Kaze no tani no Naushika
"	1984	8.8	168057
豆瓣电影标签：爱情	"
                        蜘蛛侠：英雄归来
                        / 蜘蛛侠：强势回归(港) / 蜘蛛人：返校日(台)
"	2017	7.9	4387
豆瓣电影标签：爱情	"
                        男才女貌
                        / Love in the City
"	2007	6.5	15633
豆瓣电影标签：爱情	"
                        新世纪福音战士剧场版：死与新生
                        / Neon Genesis Evangelion: Death & Rebirth / Shin seiki Evangelion Gekij?-ban: Shito shinsei
"	1997	9.2	18770
豆瓣电影标签：爱情	"
                        大公司小老板
                        / 优势合作 / 公私密友
"	2004	6.7	4664
豆瓣电影标签：爱情	"
                        四个32A和一个香蕉少年
                        / 小蜜桃大骚包 / Those Were the Days (Hong Kong: English title)
"		7.2	816
豆瓣电影标签：爱情	"
                        肖邦：爱的渴望
                        / Chopin: Desire for Love
"	2002	6.7	205
豆瓣电影标签：爱情	"
                        恋爱中的吸血鬼
                    "		8.3	110
豆瓣电影标签：爱情	"
                        生死拳
                        / Fatal Contact
"	2006	6.6	2611
豆瓣电影标签：爱情	"
                        谁都有秘密
                        / 一屋诱心人 / 色即是秘密
"	2004	6.3	8786
豆瓣电影标签：爱情	"
                        诱拐
                        / 堕天使 / 绑票游戏
"	2003	7.5	4020
豆瓣电影标签：爱情	"
                        阿侬的新娘
                        / ?????? The Series II / JaoSaoKongAnon
"	2015	7.3	35
豆瓣电影标签：爱情	"
                        G调的玛瑙红
                        / 时空之恋1：G调的玛瑙红 / 时空恋人三部曲：Ⅰ红宝石
"	2013	5.8	811
豆瓣电影标签：爱情	"
                        爱上女蒲团2
                    "	2017	2.8	152
豆瓣电影标签：爱情	"
                        求婚
                    "	2004	5.7	50
豆瓣电影标签：爱情	"
                        奴隶情人
                        / 绑架爱情100天 / 无赖男孩
"	2004	6.4	11167
豆瓣电影标签：爱情	"
                        灵偶契约
                        / 尸孩(港) / 托阴(台)
"	2016	6	7980
豆瓣电影标签：爱情	"
                        新郎对对碰
                        / 新郎对对碰
"	2011	5.2	209
豆瓣电影标签：爱情	"
                        尼罗河上的惨案
                        / 尼罗河上谋杀案 / 尼罗河谋杀案
"	1979	8.4	35315
豆瓣电影标签：爱情	"
                        因为爱 不止一次
                        / 愛不止一種(台)
"		5.4	137
豆瓣电影标签：爱情	"
                        播种的旅人
                        / 播种的旅人承梦之树 / Tanemaku tabibito 3
"	2016	5.7	50
豆瓣电影标签：爱情	"
                        线上游戏的老婆不可能是女生？
                    "	2016	6.3	1518
豆瓣电影标签：爱情	"
                        深入肌肤
                        / Under Your Skin / Skin, Skin
"	1966	6.8	39
豆瓣电影标签：爱情	"
                        异能女友
                        / Surper Girl
"		2.5	113
豆瓣电影标签：爱情	"
                        远大前程
                        / 痴魔 / Passion, Obsession
"	2016	6	227
豆瓣电影标签：爱情	"
                        夫妇
                    "	2004	8.4	621
豆瓣电影标签：爱情	"
                        卢旺达饭店
                        / 卢安达饭店(台)
"	2004	8.8	111962
豆瓣电影标签：爱情	"
                        出轨的女人
                        / Hi Fidelity
"	2011	5.7	16016
豆瓣电影标签：爱情	"
                        教父
                        / Mario Puzo's The Godfather
"	1972	9.2	336093
豆瓣电影标签：爱情	"
                        黑客帝国
                        / 廿二世纪杀人网络(港) / 骇客任务(台)
"	1999	8.8	269118
豆瓣电影标签：爱情	"
                        爱情和香烟
                        / 爱情和香烟
"	2005	6.6	1117
豆瓣电影标签：爱情	"
                        最后的圣诞节
                        / 最后的圣诞节
"	2004	7.7	925
豆瓣电影标签：爱情	"
                        我们的父辈
                        / 我们的母亲，我们的父亲 / Generation War
"	2013	9.6	23532
豆瓣电影标签：爱情	"
                        绝唱
                        / Zessh? / Shouting
"	1975	7.8	1530
豆瓣电影标签：爱情	"
                        天云山传奇
                    "	1981	7.7	2167
豆瓣电影标签：爱情	"
                        不是为了爱情
                        / Not For Love
"		7.3	52
豆瓣电影标签：爱情	"
                        心迷宫
                        / 殡棺 / The Coffin in the Mountain
"	2015	8.6	143245
豆瓣电影标签：爱情	"
                        豹人
                        / 豹妹 / 豹女
"	1982	6.6	1241
豆瓣电影标签：爱情	"
                        天道
                    "	2008	8.9	8219
豆瓣电影标签：爱情	"
                        香草
                        / 悠悠药草香 / Herb
"	2007	7.8	3416
豆瓣电影标签：爱情	"
                        荷香
                    "			
豆瓣电影标签：爱情	"
                        出水芙蓉
                    "		6.6	335
豆瓣电影标签：爱情	"
                        闯关东
                    "	2008	8.9	24814
豆瓣电影标签：爱情	"
                        那时的他们
                        / 大学哭过 笑过 / 笑过，哭过，我们都经历过
"	2008	8.1	703
豆瓣电影标签：爱情	"
                        寻找遗失的未来
                        / 寻找失去的未来
"	2014	5.9	248
豆瓣电影标签：爱情	"
                        天国少女
                        / 天国少女
"	2009	6.9	1300
豆瓣电影标签：爱情	"
                        爱情计谋
                    "	2016	7.6	109
豆瓣电影标签：爱情	"
                        玛格丽特
                        / 金曲金后(港) / 巴黎走音天后(台)
"	2015	7.2	1413
豆瓣电影标签：爱情	"
                        街角洋果子店
                        / 幸福洋果子(台) / 洋果子店
"	2011	6.9	23658
豆瓣电影标签：爱情	"
                        军人机密
                    "		8.1	883
豆瓣电影标签：爱情	"
                        空战英豪
                        / 飞行男孩 / 豪情盖天
"	2006	7.3	6953
豆瓣电影标签：爱情	"
                        不曾记得你
                        / Always in mind
"	2013	6.4	65
豆瓣电影标签：爱情	"
                        结婚七年
                        / Seven Years of Marriage
"		6.4	404
豆瓣电影标签：爱情	"
                        我该爱哪个女孩
                        / 女孩们(台) / 姐妹
"	1988	6.1	76
豆瓣电影标签：爱情	"
                        那些爱人
                        / 爱人们
"	2017		
豆瓣电影标签：爱情	"
                        第二次二十岁
                        / 第二次20岁 / 我们的天国
"	2015	7.7	3425
豆瓣电影标签：爱情	"
                        爱我生活
                        / 爱恋物语 / 爱我生活
"	2006	7.1	8383
豆瓣电影标签：爱情	"
                        一夜
                    "	2012	4.2	113
豆瓣电影标签：爱情	"
                        我把温柔献给你
                    "		7.5	132
豆瓣电影标签：爱情	"
                        夜色撩人
                        / 月色撩人 / Lost in the Moonlight
"	2017	4.9	1515
豆瓣电影标签：爱情	"
                        美国之旅
                        / 王子寻妃记 / 来去美国
"	1988	6.9	1007
豆瓣电影标签：爱情	"
                        再见列宁
                        / 快乐的谎言(港) / 再见，列宁！(台)
"	2003	8.7	55654
豆瓣电影标签：爱情	"
                        少年时代
                        / 年少时代(台) / 我们都是这样长大的(港)
"	2014	8.5	130167
豆瓣电影标签：爱情	"
                        海边的女人
                        / 沙滩上的女人(港) / 海边恋人
"	2006	7.4	1394
豆瓣电影标签：爱情	"
                        男追女 第三季
                    "	2017	8.8	125
豆瓣电影标签：爱情	"
                        精卫填海
                    "	2005	5.9	2229
豆瓣电影标签：爱情	"
                        怪盗圣少女
                        / 怪盗St. Tail(港) / 圣少女
"	1995	7.8	6788
豆瓣电影标签：爱情	"
                        猜火车2
                        / 迷幻列车2(港) / T2:Trainspotting
"	2017	8.1	27621
豆瓣电影标签：爱情	"
                        艳子
                    "	2011	8.7	165
豆瓣电影标签：爱情	"
                        Trot恋人
                        / Trot Lovers
"	2014	6.1	1567
豆瓣电影标签：爱情	"
                        超脱
                        / 人间师格(台)
"	2011	8.8	163023
豆瓣电影标签：爱情	"
                        流星之绊
                        / 流星的羁绊 / Ryusei no kizuna
"	2008	8.2	39430
豆瓣电影标签：爱情	"
                        铳梦
                    "	2018		
豆瓣电影标签：爱情	"
                        速度与激情3：东京漂移
                        / 玩命关头3：东京甩尾 / 狂野时速：漂移东京
"	2006	6.6	64707
豆瓣电影标签：爱情	"
                        人鱼朵朵
                        / The Shoe Fairy / 人鱼朵朵
"	2006	6.9	15473
豆瓣电影标签：爱情	"
                        丑闻笔记
                        / 丑闻纪事 / 丑闻日记
"	2007	7.8	19069
豆瓣电影标签：爱情	"
                        色情妻 肉の誘惑
                    "			
豆瓣电影标签：爱情	"
                        穆赫兰道
                        / 穆荷兰大道(台) / 失忆大道(港)
"	2001	8.3	218980
豆瓣电影标签：爱情	"
                        酒肉朋友
                        / 酒友行不行(台) / 宿醉好兄弟
"	2013	6.1	1634
豆瓣电影标签：爱情	"
                        天之茶助
                        / Ten no Chasuke / Chasuke's Journey
"	2015	5.4	598
豆瓣电影标签：爱情	"
                        大鸿米店
                        / 米
"	2004	6.2	11544
豆瓣电影标签：爱情	"
                        爱的故事
                    "			
豆瓣电影标签：爱情	"
                        满仓进城
                        / City and Country Life
"	2014	6.2	646
豆瓣电影标签：爱情	"
                        解构生活
                        / 非法入侵 / 欲望迷城
"	2006	7.4	10132
豆瓣电影标签：爱情	"
                        美国往事
                        / 四海兄弟(台) / 义薄云天(港)
"	1984	9.1	169035
豆瓣电影标签：爱情	"
                        大都市小爱情
                        / 80婚约 / 小妈妈
"	2014	5.9	305
豆瓣电影标签：爱情	"
                        抱抱我新郎
                        / 夏尔马的新娘
"	2014	6.6	50
豆瓣电影标签：爱情	"
                        迷路天使
                    "		5.3	197
豆瓣电影标签：爱情	"
                        你好呀！亲爱的伦敦
                        / 你好呀！亲爱的伦敦
"	2007	7	658
豆瓣电影标签：爱情	"
                        秋意在心中：爱是永恒
                        / 爱是永恒
"	2013	7.3	158
豆瓣电影标签：爱情	"
                        爱，藏起来
                        / Hidden Away
"	2014	7.4	758
豆瓣电影标签：爱情	"
                        跑马地的月光
                        / Perfect Match
"	2000	6.7	1133
豆瓣电影标签：爱情	"
                        灵契
                        / 灵契
"	2008	7.1	3311
豆瓣电影标签：爱情	"
                        管家鲍勃
                        / 管家鲍勃
"	2005	6.5	443
豆瓣电影标签：爱情	"
                        十二罗汉
                        / 瞒天过海2：长驱直入(台) / 盗海豪情12瞒徒(港)
"	2004	7.1	65489
豆瓣电影标签：爱情	"
                        洛城机密
                        / 洛杉矶机密 / 铁面特警队
"	1997	8.6	73916
豆瓣电影标签：爱情	"
                        春风物语4 Pure
                        / タクミくんシリーズ
"	2010	6.4	675
豆瓣电影标签：爱情	"
                        卡车
                        / 货车
"	1977	7.4	146
豆瓣电影标签：爱情	"
                        你怎么知道
                        / 爱在心里怎知道(台) / 爱情话你知(港)
"	2010	5.7	2700
豆瓣电影标签：爱情	"
                        爱上验尸官
                        / 剖尸 / 爱上验尸官
"		7.3	2669
豆瓣电影标签：爱情	"
                        隔窗未了缘
                        / 外欲 / 对窗
"	2003	7.5	2552
豆瓣电影标签：爱情	"
                        恋爱中的女人
                        / 情妇 / 恋爱中的女人
"	1969	7.5	376
豆瓣电影标签：爱情	"
                        堀桑与宫村君 OVA3
                        / 堀与宫村OVA3 / HORI-san To MIYAMURA-kun OVA3
"	2015	8.6	417
豆瓣电影标签：爱情	"
                        热铁皮屋顶上的猫
                        / 热铁皮屋顶上的猫
"	1984	8.4	157
豆瓣电影标签：爱情	"
                        来世还等你
                        / 我们真的爱过吗
"	1999	8.2	60
豆瓣电影标签：爱情	"
                        男情难了
                        / 纯洁男情 / 血百合
"	1996	8.1	1410
豆瓣电影标签：爱情	"
                        最佳李纯信
                        / 最佳李顺新 / 最棒李顺心
"	2013	6.4	2218
豆瓣电影标签：爱情	"
                        我要富贵
                        / 父子情深 / My Dear Son
"	1989	6.9	525
豆瓣电影标签：爱情	"
                        大厨
                        / 王牌大主厨(台) / 疯狂大主厨(台)
"	2012	7.1	11952
豆瓣电影标签：爱情	"
                        珍爱
                    "	2013	6.4	122
豆瓣电影标签：爱情	"
                        赌神2
                        / God of Gamblers Return / God of Glamblers 2
"	1994	7.5	33388
豆瓣电影标签：爱情	"
                        狂野的爱
                        / 愚蠢的爱 / 野恋
"	1985	5.4	446
豆瓣电影标签：爱情	"
                        珍妮的画像
                        / 倩影泪痕 / 珍妮的画像
"	1949	8.1	631
豆瓣电影标签：爱情	"
                        娜娜的玫瑰战争
                        / 娜娜的玫瑰战争
"	2010	4.3	8445
豆瓣电影标签：爱情	"
                        业内前五
                        / Finally Famous
"	2014	6.2	593
豆瓣电影标签：爱情	"
                        猜火车
                        / 迷幻列车(港) / 定位的火车
"	1996	8.5	237585
豆瓣电影标签：爱情	"
                        璇宫艳史
                        / 爱的巡礼 / 璇宫艳史
"	1929	7.4	210
豆瓣电影标签：爱情	"
                        爱在那一天
                        / Love on that Day
"	2012	4.1	6473
豆瓣电影标签：爱情	"
                        A Thousand Kisses Deep
                    "			
豆瓣电影标签：爱情	"
                        小妇人
                        / 大小姐 / Little Women
"	2004	8.4	2780
豆瓣电影标签：爱情	"
                        芈月传奇番外篇之邪恶游戏
                    "			
豆瓣电影标签：爱情	"
                        热恋：音乐剧
                        / Elixir
"		5.6	57
豆瓣电影标签：爱情	"
                        边缘日记
                        / 赤子本色(台) / 篮球日记
"	1995	8	15968
豆瓣电影标签：爱情	"
                        汤姆·琼斯
                        / 汤姆琼斯 / 汤姆·琼斯
"	1963	6.6	597
豆瓣电影标签：爱情	"
                        乐自芳邻来
                        / 天定姻缘 / 乐自芳邻来
"	1998	6.8	2030
豆瓣电影标签：爱情	"
                        红尘
                        / 红尘 / 莫干布
"	1953	6.9	262
豆瓣电影标签：爱情	"
                        爱终
                        / End of An Affair (Aejong)
"	1975		
豆瓣电影标签：爱情	"
                        新扎师兄
                        / San jaat si hing / Police Cadet
"	1984	7.5	824
豆瓣电影标签：爱情	"
                        情枭的黎明
                        / 角头风云 / 卡利托的方式
"	1993	8.6	16350
豆瓣电影标签：爱情	"
                        百老汇旋律
                        / 红伶秘史 / 百老汇歌舞
"	1929	6.2	725
豆瓣电影标签：爱情	"
                        爱上黑涩会
                        / 天堂风暴 / 季风特警
"	2015	7.1	133
豆瓣电影标签：爱情	"
                        情书
                        / 情书
"	1999	7.1	226
豆瓣电影标签：爱情	"
                        大婚告急
                        / 结婚友没友(台) / 婚前借爱(港)
"	2011	6.5	7376
豆瓣电影标签：爱情	"
                        微笑妈妈
                        / 笑吧，妈妈 / 请微笑吧妈妈
"	2010	6	180
豆瓣电影标签：爱情	"
                        回到阴阳界
                        / 回到阴阳界 / 再世俏郎君
"	1989	6.8	242
豆瓣电影标签：爱情	"
                        大河恋
                        / 川流岁月(港) / 大河之恋
"	1992	8.4	43563
豆瓣电影标签：爱情	"
                        赢得美人归
                        / Just Right / 赢得美人归
"	1998		
豆瓣电影标签：爱情	"
                        戏王之王
                        / 大马戏团 / Cecil B. DeMille's The Greatest Show on Earth
"	1952	6.9	463
豆瓣电影标签：爱情	"
                        新党
                        / 浪子回头
"	2006	8.7	229
豆瓣电影标签：爱情	"
                        新上海滩
                        / Shang Hai Bund
"	2007	6.8	6038
豆瓣电影标签：爱情	"
                        远离他
                        / Harcheck mi headro / Away From His Absence
"	2014		
豆瓣电影标签：爱情	"
                        怪谈
                        / 色凶怪谈 / Kaidan
"	2007	6.3	1802
豆瓣电影标签：爱情	"
                        王牌情敌
                        / 我爱HK2013 / I Love Kong Kong 2013
"	2013	5.5	5997
豆瓣电影标签：爱情	"
                        看车人的七月
                        / The Parking Attendant in July
"	2004	7.8	3928
豆瓣电影标签：爱情	"
                        不思议游戏OVA1
                        / 不可思议的游戏OVA1后篇
"	1996	7.2	336
豆瓣电影标签：爱情	"
                        死刑
                        / Coup de gr?ce / 死刑
"	1976	7.8	279
豆瓣电影标签：爱情	"
                        欲望
                        / 欲念
"	1936	7.4	100
豆瓣电影标签：爱情	"
                        迷城
                        / Distant Thunder
"	2010	5.9	4964
豆瓣电影标签：爱情	"
                        爱情与无政府
                        / 爱情无政府 / 爱情与混乱
"	1973	7.7	62
豆瓣电影标签：爱情	"
                        侬本多情
                        / 侬本多情
"	1933	6.7	140
豆瓣电影标签：爱情	"
                        命运之恋
                        / 朋友 / 欢喜冤家
"	2002	7.4	1378
豆瓣电影标签：爱情	"
                        肥佬教授
                        / 随身变 / 胖教授
"	1996	6.3	5798
豆瓣电影标签：爱情	"
                        藏娇记
                        / 狂魔 / 着魔 / 情迷意乱 / 藏娇记
"	1931	7.6	45
豆瓣电影标签：爱情	"
                        危情十日
                        / 苦难 / 米泽丽
"	1990	8.3	28020
豆瓣电影标签：爱情	"
                        安娜的情欲
                        / 安娜的受难 / The Passion of Anna
"	1969	7.9	588
豆瓣电影标签：爱情	"
                        魔发奇缘：幸福前奏
                    "	2017	6.3	263
豆瓣电影标签：爱情	"
                        两个人的天堂
                    "	2002	6.3	27
豆瓣电影标签：爱情	"
                        一个女人的身份证明
                        / Identification of a Woman / 一个女人的身份证明
"	1982	7.1	869
豆瓣电影标签：爱情	"
                        鲨鱼
                        / Sangeo / Shark
"	2013	7.1	2758
豆瓣电影标签：爱情	"
                        大女生日記
                    "			
豆瓣电影标签：爱情	"
                        朋友圈
                        / 缘来是你 / 朋友圈
"	1995	7.1	218
豆瓣电影标签：爱情	"
                        约翰?多伊
                        / 群众 / 约翰?多伊
"	1941	7.5	151
豆瓣电影标签：爱情	"
                        百劫红颜
                    "	2013	6.3	53
豆瓣电影标签：爱情	"
                        自由世界
                        / 人間失落園(港)
"	2016	6	67
豆瓣电影标签：爱情	"
                        珠光宝气
                        / The Gem of Life / Chu kwong bo hei
"	2008	7.5	30945
豆瓣电影标签：爱情	"
                        雪峰神爸
                        / 希瓦伊
"	2016	6.4	114
豆瓣电影标签：爱情	"
                        杂货店家的孩子
                        / 食品杂货店主的儿子 / 杂货商之子
"	2007	7.7	957
豆瓣电影标签：爱情	"
                        警察有约
                        / The Law of Romance
"	2003	7.4	5149
豆瓣电影标签：爱情	"
                        梦中情人
                        / 失眠者的梦 / 无梦的美人
"	1998	7.7	171
豆瓣电影标签：爱情	"
                        女朋友
                        / 女朋友
"	1955	7.6	1017
豆瓣电影标签：爱情	"
                        我们仍未知道那天所看见的花的名字
                        / 未闻花名 真人版SP
"	2015	7.4	3722
豆瓣电影标签：爱情	"
                        太极宗师之太极门
                    "	2017		
豆瓣电影标签：爱情	"
                        爱与黑暗的故事
                        / A Tale of Love and Darkness
"	2015	6.8	1932
豆瓣电影标签：爱情	"
                        伴郎团
                        / 伴郎团
"	2006	7	159
豆瓣电影标签：爱情	"
                        战地钟声
                        / 丧钟为谁而鸣 / 战地钟声
"	1943	7.4	585
豆瓣电影标签：爱情	"
                        海滩
                        / 迷离沙滩 / 迷幻沙滩
"	2000	7.6	18437
豆瓣电影标签：爱情	"
                        陌上伊人
                        / 褪色天堂 / 一千英亩
"	1997	7.7	144
