time,score,people
1995,7.6,208
,6.9,269
2006,7.0,4652
2015,8.8,1283
,,
2004,5.8,93
2011,6.5,5976
1992,8.9,77
1966,7.4,325
2014,5.6,1460
1961,8.0,340
2014,6.0,999
,,
2013,3.8,371
2011,7.3,297
,7.3,1255
2015,6.0,162
2015,4.4,362
,7.1,447
2006,6.7,1739
,5.5,784
2014,3.1,169
2016,2.6,452
2005,7.4,7330
1991,7.7,225
2015,6.0,703
2012,6.7,5322
,5.7,111
1988,6.5,678
2006,7.6,850
1956,8.0,3791
1995,7.1,148
2013,6.7,3935
2014,5.8,1935
2017,,
1986,6.3,901
2016,7.8,474
1992,6.9,32
2002,8.0,1193
2010,4.0,131
2016,3.4,50
2016,8.1,602
2006,7.1,1743
2011,3.7,410
2014,6.8,1651
2015,7.0,312
,7.4,2099
2007,7.5,1215
2016,7.3,51
2012,9.0,726
2017,7.0,4387
,7.5,182
2011,7.1,1959
,5.7,109
1987,8.7,629
2017,6.6,94
1996,8.5,249
2004,7.9,197
1998,8.4,6299
2007,,
2017,5.6,3881
2015,8.0,7345
2016,6.6,612
2017,8.9,41809
2000,7.3,217
2015,5.8,2247
2008,7.4,538
2010,6.4,1496
,7.5,690
2014,7.1,1895
1940,7.7,38
2001,6.7,168
,8.5,145
2012,6.8,2514
2014,7.8,272
,9.6,675
,7.7,293
2000,6.9,3558
2012,8.0,1318
1985,7.9,1370
2016,3.3,80
2010,6.8,1100
,6.7,1142
2012,7.5,2513
2005,6.7,6180
2013,6.6,254
1997,8.0,1578
2002,7.7,851
2016,8.5,365739
,8.4,1232
2014,5.8,304
2008,8.4,14925
2016,6.5,397
2014,7.1,1850
2011,5.3,1923
2016,6.5,1473
2011,7.5,189
2009,7.6,920
2010,7.0,1369
2016,6.7,126
2007,7.7,655
2012,6.8,6140
1980,6.4,109
2010,6.6,2482
2011,5.9,11135
,6.3,485
2003,6.7,373
2007,8.3,128
2009,8.0,464
,7.0,1016
1962,7.8,868
2017,8.0,957
2005,9.2,121145
1967,7.7,215
2014,8.7,118479
,,
2008,8.0,10009
2009,4.6,632
2012,4.8,1918
2009,6.9,302
2015,,
2017,8.1,453
2015,8.9,1498
2005,5.3,36522
2016,7.7,4125
,,
2015,,
2014,7.5,9271
2012,3.8,22201
2011,6.5,310
2013,8.8,16522
,,
,7.8,2521
2012,7.4,21342
1990,6.9,810
2016,,
2015,7.3,602
,7.1,466
,8.3,384
2010,8.3,8381
2009,5.6,121
2017,,
2016,7.4,1610
2012,6.5,794
,6.1,2070
2015,4.7,392
2015,4.7,2188
2011,8.7,7580
2011,7.6,3829
2011,7.1,369
1971,,
2015,7.1,81
2015,6.6,10492
1973,6.3,301
2016,5.5,143
2013,4.2,6840
2013,,
,7.4,1098
2017,,
2010,5.8,1136
2011,7.9,113
,7.9,51
,6.7,8859
2017,9.2,638
2015,7.8,1878
,8.0,1304
2016,7.6,289
2017,6.2,165
2012,7.8,306
1981,7.7,438
1992,9.2,27809
1996,7.7,176894
,7.4,508
2015,6.7,2058
2013,6.0,80
2016,,
2017,6.7,83
1987,,
2016,5.7,38
2003,8.1,4424
2007,3.9,39
2013,5.7,1515
2017,4.3,120
2007,6.6,4361
1987,7.8,38
,3.8,62
2014,7.2,496
2009,7.0,447
2011,7.9,112
,7.1,36
2008,6.5,252
2010,8.5,10966
2016,,
2010,6.2,12045
2009,6.4,4001
2006,7.0,93
1990,7.8,65
2017,9.3,5041
2016,5.9,95
2014,5.8,2301
2010,5.5,232
2011,6.4,127
,8.2,67
2008,5.9,1015
,7.5,717
2011,5.7,2327
2017,,
2017,8.1,2741
2016,6.5,139
2007,6.5,380
2007,6.6,196
2011,5.0,152
2008,6.3,1426
2012,6.5,244
2014,7.7,61
1999,7.5,1457
2017,,
1973,8.0,68
2016,4.4,58
2017,7.0,487
2006,7.4,622
,3.4,111
1995,7.7,444
,7.5,914
2009,5.7,360
2016,,
2017,,
,6.9,1417
2000,6.8,1993
,7.3,126
1997,6.6,162
1987,8.5,42
,7.6,149
2017,5.7,540
2015,5.6,3569
2012,6.5,77326
2008,7.0,6399
2016,,
2017,6.8,1853
2016,5.2,132
,6.7,286
2015,,
2013,6.6,537
2016,5.9,99
2008,6.8,3862
2016,7.1,412
1990,7.2,48
1998,9.2,1815
2015,5.7,832
,6.7,138
,7.2,234
2016,,
1999,8.9,5590
2013,5.6,290
2008,6.8,343
1971,8.2,558
2014,8.7,548
2010,5.3,582
1951,7.8,707
2016,8.3,1093
2009,9.2,35989
2012,4.7,456
2011,,
2002,6.7,8197
2008,7.0,5416
2007,7.2,1375
2013,,
2014,6.6,3801
2013,7.5,5246
2017,6.7,44166
,,
2014,4.7,491
2015,8.2,622
2014,8.3,554
2011,7.1,6630
2007,6.9,325
2014,5.6,44
2010,6.4,280
2015,4.1,1390
2012,6.5,1833
2012,7.6,1956
2011,6.9,58
2016,7.7,7157
2010,8.5,37031
2015,8.6,337
2013,4.1,5209
1979,7.1,184
2013,6.5,314
1946,7.7,220
,,
2010,6.5,184
2008,7.6,1696
1994,9.0,1306
1993,8.9,4084
2014,6.2,3116
1937,8.1,45222
1970,,
2005,8.0,81
,6.9,217
2000,6.7,6985
2012,6.0,70
2008,7.1,290
2013,6.5,4225
2013,8.5,217
2012,8.0,27245
2009,8.0,84
1941,6.8,39
,8.3,239
,9.6,154
1997,7.4,832
2011,5.8,4427
2001,7.6,1688
,6.4,112
2012,5.8,3436
2016,8.1,33596
2009,7.2,2502
2015,6.2,1079
2015,7.1,13251
2016,,
2013,7.0,2249
,,
1998,,
2008,9.4,123302
2017,,
2000,9.2,3242
2007,5.8,1979
2006,6.6,81
,8.2,151
2005,7.6,42
2005,7.5,3103
1990,6.4,5632
2011,7.4,1547
2013,8.8,7479
2013,3.6,1023
2013,6.4,1000
2014,3.5,6359
1991,7.6,51
2010,7.5,2945
2002,6.3,280
,7.0,245
2012,7.5,76
,4.3,82
2013,7.7,1288
,6.6,422
2007,7.0,6726
2013,6.0,2329
2014,8.1,3099
2013,7.8,4626
2010,7.1,1085
,6.1,73
2010,5.6,4293
2008,7.1,13988
2011,6.8,5145
2014,7.3,34
2014,5.3,3001
2015,4.0,157
2009,6.5,105
2016,9.4,66
2015,5.5,1786
1961,8.0,486
2014,6.8,2155
2013,9.3,5049
2007,7.4,2034
2005,6.7,1543
,6.9,6661
2013,4.3,1123
2002,7.2,390
,6.4,168
2014,3.7,143
2015,,
2013,3.2,652
,,
2016,3.3,22806
2016,4.4,340
2011,6.0,3017
,,
2017,6.5,71809
,7.3,3139
2017,,
,6.0,545
1986,7.4,76
2014,6.4,285
2012,7.7,11695
2017,,
2014,5.9,1788
2017,,
2007,8.3,679
,,
,6.0,259
1998,7.8,256
2004,6.6,13567
1991,6.7,359
2016,8.6,148
2011,8.8,48892
2001,6.6,337
2003,8.3,2703
2008,7.3,79
2011,6.1,9932
2016,3.1,106
1987,7.6,298
2013,6.2,2167
2005,4.9,4631
2007,7.0,224
2008,,
2012,3.6,1249
2011,9.1,47490
2003,6.5,257
2002,7.1,65
1931,8.1,688
2009,6.5,1289
,,
,8.2,77
2008,8.1,25661
2009,8.9,1028
2003,6.2,1624
2007,7.8,530
,6.6,5906
,5.5,162
2016,5.7,14941
2005,7.6,836
2014,5.3,2174
2007,6.5,2588
1989,6.4,459
2005,7.5,1481
,,
2009,6.4,9951
2011,5.6,34
2010,7.7,7035
2011,6.0,18295
2014,7.6,49
2001,7.4,836
2014,6.7,259
2012,7.4,282
2011,6.7,498
,8.0,310
2002,8.5,268
2002,8.8,888
2006,7.4,11061
2012,6.4,52
2009,6.0,87
2016,7.8,21408
2007,7.3,15116
1998,8.5,176
1999,6.5,1245
2012,3.0,133
2004,7.1,3333
,7.6,241
2016,,
2015,7.9,258544
1989,8.9,267965
2004,9.2,441425
2004,7.6,212674
2013,6.2,650
2002,8.9,294154
1998,7.7,54145
2004,7.7,15836
,,
1984,8.8,168046
2017,7.9,4365
2007,6.5,15633
1997,9.2,18768
2004,6.7,4664
,7.2,816
2002,6.7,205
,8.3,110
2006,6.6,2611
2004,6.3,8786
2003,7.5,4020
2015,7.3,35
2013,5.8,811
2017,2.8,152
2004,5.7,50
2004,6.4,11167
2016,6.0,7980
2011,5.2,209
1979,8.4,35316
,5.4,137
2016,5.7,50
2016,6.3,1518
1966,6.8,39
,2.5,113
2016,6.0,227
2004,8.4,621
2004,8.8,111958
2011,5.7,16016
1972,9.2,336070
1999,8.8,269110
2005,6.6,1117
2004,7.7,925
2013,9.6,23530
1975,7.8,1530
1981,7.7,2167
,7.3,52
2015,8.6,143237
1982,6.6,1241
2008,8.9,8219
2007,7.8,3416
,,
,6.6,335
2008,8.9,24813
2008,8.1,703
2014,5.9,248
2009,6.9,1300
2016,7.6,109
2015,7.2,1413
2011,6.9,23657
,8.1,883
2006,7.3,6953
2013,6.4,65
,6.4,404
1988,6.1,76
2017,,
2015,7.7,3425
2006,7.1,8383
2012,4.2,113
,7.5,132
2017,4.9,1515
1988,6.9,1006
2003,8.7,55653
2014,8.5,130162
2006,7.4,1394
2017,8.8,125
2005,5.9,2229
1995,7.8,6788
2017,8.1,27611
2011,8.7,165
2014,6.1,1567
2011,8.8,163016
2008,8.2,39430
2018,,
2006,6.6,64704
2006,6.9,15473
2007,7.8,19069
,,
2001,8.3,218970
2013,6.1,1634
2015,5.4,598
2004,6.2,11544
,,
2014,6.2,646
2006,7.4,10132
1984,9.1,169031
2014,5.9,305
2014,6.6,50
,5.3,197
2007,7.0,658
2013,7.3,158
2014,7.4,758
2000,6.7,1133
2008,7.1,3311
2005,6.5,443
2004,7.1,65488
1997,8.6,73915
2010,6.4,675
1977,7.4,146
2010,5.7,2699
,7.3,2668
2003,7.5,2552
1969,7.5,376
2015,8.6,417
1984,8.4,157
1999,8.2,60
1996,8.1,1410
2013,6.4,2218
1989,6.9,525
2012,7.1,11952
2013,6.4,122
1994,7.5,33386
1985,5.4,446
1949,8.1,631
2010,4.3,8445
2014,6.2,593
1996,8.5,237578
1929,7.4,210
2012,4.1,6472
,,
2004,8.4,2780
,,
,5.6,57
1995,8.0,15968
1963,6.6,596
1998,6.8,2030
1953,6.9,262
1975,,
1984,7.5,824
1993,8.6,16350
1929,6.2,725
2015,7.1,133
1999,7.1,226
2011,6.5,7376
2010,6.0,180
1989,6.8,242
1992,8.4,43563
1998,,
1952,6.9,463
2006,8.7,229
2007,6.8,6038
2014,,
2007,6.3,1802
2013,5.5,5997
2004,7.8,3928
1996,7.2,336
1976,7.8,279
1936,7.4,100
2010,5.9,4964
1973,7.7,62
1933,6.7,140
2002,7.4,1378
1996,6.3,5798
1931,7.6,45
1990,8.3,28019
1969,7.9,588
2017,6.3,263
2002,6.3,27
1982,7.1,869
2013,7.1,2758
,,
1995,7.1,218
1941,7.5,151
2013,6.3,53
2016,6.0,67
2008,7.5,30945
2016,6.4,114
2007,7.7,957
2003,7.4,5149
1998,7.7,171
1955,7.6,1017
2015,7.4,3722
2017,,
2015,6.8,1932
2006,7.0,159
1943,7.4,585
2000,7.6,18436
1997,7.7,144
1983,7.6,53
2000,8.3,43129
2017,8.1,3457
1994,7.1,518
2017,,
2010,6.7,69
2013,4.2,1113
2014,6.8,114
2009,7.6,5865
,7.9,903
1994,8.0,69925
2001,7.6,8221
1954,7.9,939
2004,,
2002,7.1,392
2004,7.4,665
2009,7.4,91
,6.6,3557
1998,7.7,8552
1991,8.3,138
2013,7.0,153436
1960,7.3,619
1971,7.2,283
,6.0,7274
2011,6.0,1307
2017,,
2017,7.5,62928
2007,7.0,2832
2015,6.6,231
1988,7.7,2069
1994,7.2,637
1988,8.7,194960
2014,4.6,10136
1980,6.7,768
1983,8.1,4741
2012,5.7,14492
1999,8.7,170110
2006,6.0,128
2007,7.7,144913
1996,6.3,699
,7.4,387
2017,,
1992,6.5,557
1968,7.1,230
,6.6,435
1991,7.3,224
1976,7.1,1499
,7.4,325
1998,7.0,836
1998,8.9,12253
,6.0,359
1938,7.6,462
1950,,
1971,7.6,621
1955,7.6,719
2008,8.9,14780
1955,7.7,225
2016,9.2,2141
2016,8.0,1672
1999,6.3,39
1991,8.7,340296
,6.6,6966
1999,8.2,18461
2004,8.4,2211
1956,7.2,908
1949,8.0,424
2003,7.4,320
1951,8.3,21303
2013,6.1,96092
2015,5.6,233
2006,7.3,5876
2013,9.1,190128
2014,8.3,30969
2013,9.1,165168
1984,7.7,498
2015,5.9,60
2001,5.4,4725
2001,8.9,59
1929,,
1992,6.3,2817
2014,3.0,38
2014,7.2,36
2015,5.0,8943
1989,6.4,2616
2004,6.3,943
1928,8.1,478
,6.4,2779
2010,6.7,700
,5.5,176
,6.9,302
2012,7.7,262
1994,7.8,7507
1986,7.9,56996
1983,6.9,503
2000,7.8,1668
2000,7.5,18674
1989,7.4,1873
1993,6.5,307
2007,7.1,336
2010,7.5,5340
2013,4.6,369
1952,7.7,207
2013,5.9,261
1983,9.0,7276
2011,7.0,365
1994,7.4,536
1981,7.0,1160
1982,7.5,137
,6.7,102
,6.7,980
1986,8.8,45
2011,6.0,68
2017,8.1,9191
1944,8.1,156
2012,6.4,37
2008,6.4,12746
1998,5.9,419
1977,7.9,8398
,5.7,976
1989,7.7,11516
1998,8.5,6728
2010,6.0,176
,8.3,163
,8.4,142
2012,6.9,2143
,5.2,274
2007,7.2,4965
,6.5,91
2012,7.3,247
1986,8.0,3133
2005,7.6,956
1997,7.2,2223
1982,7.1,202
,,
,7.7,579
2006,5.9,3559
1944,7.9,1456
2015,4.9,113
1992,7.6,629
2011,7.5,196582
1999,6.3,179
2015,7.6,330
,7.2,636
2009,6.0,54
2006,8.4,49
,6.2,38
1941,7.5,387
1934,6.9,544
,7.4,30
1991,,
2016,6.6,247
2017,8.0,739
2015,7.4,4027
2006,6.5,357
2006,7.0,1007
1960,6.2,303
2015,4.4,10680
,7.2,10157
1988,7.1,63
2014,2.6,709
2016,6.1,798
1982,7.9,1967
2001,,
1999,6.5,496
1937,8.1,200
2017,6.2,315
,7.5,166
2009,7.3,1007
1984,7.0,627
,5.3,49
1983,7.7,977
2011,7.1,1129
,7.5,492
1969,8.1,926
2017,6.7,242
2016,5.7,74
2005,6.8,1994
1999,7.2,37
2008,5.9,30570
1998,,
,,
2016,4.6,173
2016,7.3,4909
1990,5.9,534
,,
2014,5.4,521
2016,,
,8.2,271
2013,7.9,466
1997,7.4,406
2006,7.3,3195
1998,7.4,263
2008,7.3,243
1988,6.3,589
2015,6.2,1218
1993,7.1,2382
2012,6.2,5842
1938,7.8,70
2016,5.1,57
,5.8,301
2011,6.8,876
1998,8.2,12653
2017,,
2008,5.1,1280
1997,7.5,978
2012,8.5,67900
2015,4.8,2267
2009,7.3,1281
2016,8.7,407
,,
,7.3,41
2016,5.3,1356
1937,7.4,82
2015,4.2,21550
1958,,
2015,6.3,184
1955,7.3,42
1999,7.5,17549
1995,8.7,39
2009,6.7,67
2015,3.6,1319
2015,5.7,275
1961,8.1,298
2007,6.1,2212
2013,4.2,151
2014,5.8,386
2016,8.8,305
2011,6.4,148
1992,8.3,1363
2013,5.2,1170
1991,8.3,728
2016,5.7,322
1996,,
2005,6.1,613
2009,4.6,631
1996,,
2013,7.5,32
2004,7.4,490
2007,7.0,492
2000,6.9,3744
1963,8.3,110
2013,7.8,18679
2008,7.5,657
1984,8.0,448
2012,6.5,2046
2001,6.7,224
2013,7.5,34
2007,6.2,2407
2011,6.1,10220
1959,,
2014,5.7,91
1982,6.8,1290
2007,4.9,20238
2003,7.1,1166
1999,6.3,2525
2017,4.1,435
2009,7.6,214027
1994,6.6,1078
1999,8.2,75893
2013,6.3,2314
1981,8.1,1639
,,
1954,7.1,290
1940,7.2,907
1948,7.9,191
2006,7.3,509
2006,6.1,2713
2017,,
2011,6.2,6188
1978,7.8,738
2002,7.6,15056
1962,8.1,1797
1935,8.5,43
1966,7.9,2652
,7.0,881
2017,5.5,98
2017,7.7,508
1970,8.0,327
1997,7.4,984
,,
1951,7.6,518
1996,7.2,320
2000,5.8,645
1932,7.5,215
2011,6.7,6098
1994,7.6,7345
2006,7.9,328
2001,7.7,5153
2003,7.6,1487
2015,4.8,320
1973,7.8,450
1986,8.6,439
,,
1999,7.4,468
,6.3,3211
1990,7.0,298
2015,8.1,377
1997,7.5,42843
1950,,
2016,7.0,356
1957,6.9,235
1947,6.4,134
2014,7.8,470
2017,7.8,233
2013,6.6,25
2015,8.9,251
2015,4.5,901
1993,6.9,63
2015,5.5,678
2000,6.6,2192
1951,7.7,861
1955,8.1,4884
1930,7.9,1264
2006,6.3,2660
2008,7.7,3426
2017,8.3,88
1930,5.9,57
1972,8.0,11367
2016,8.5,9237
2014,9.3,6126
1993,7.5,39179
1972,8.3,135
2011,6.5,2458
1995,7.7,336
,5.2,55
1945,,
2006,5.1,255
1994,7.1,268
2011,6.9,2325
1958,,
2012,7.4,446
1958,7.2,46
2000,,
2014,9.0,11307
1954,7.8,753
1955,7.0,4404
,7.8,62
1948,,
2012,9.0,8834
1964,7.3,223
2010,8.2,337
2017,,
2004,6.8,1633
1995,7.7,507
2015,7.6,57
1978,7.4,202
2015,4.6,1998
1962,7.0,67
2007,7.7,128
2013,6.2,1275
2017,6.9,81
2004,6.5,2435
1980,8.1,1090
2011,6.0,213
2016,6.2,82
1988,7.9,481
2017,4.9,219445
2000,8.2,30427
2013,8.8,6181
2012,5.9,3740
2010,8.9,68
2008,4.8,4611
2012,6.6,185
2011,4.4,1278
1959,8.1,36803
2004,8.6,7327
2017,4.9,94
2012,7.0,2671
,3.1,58
1985,7.8,17660
,,
2011,6.5,5382
2017,8.0,103145
1959,6.4,577
2013,6.7,269
1992,6.3,9627
,7.6,162
2014,6.8,4115
2000,8.1,3371
2013,8.4,1557
1963,6.5,99
2012,7.6,4543
1994,7.7,2295
1997,,
2016,4.2,523
1997,6.8,310
2010,5.7,439
2006,7.9,38718
2006,7.3,1579
,7.2,2538
2007,6.9,466
,6.9,261
1972,8.7,7862
1999,7.4,155
1962,7.1,84
2016,7.3,187
,,
1956,6.8,299
1955,,
2015,6.0,188
2008,4.7,5707
1986,8.2,900
2005,6.2,14160
2012,9.3,4162
1990,,
2012,5.9,2218
1972,7.9,1448
2015,7.5,190
2005,6.8,14218
2014,4.0,5035
1999,7.5,49373
2010,8.1,1166
1949,8.3,1370
1971,8.1,231
1958,8.2,153
2017,5.0,3188
,,
2008,6.8,767
2017,3.6,11631
1998,7.4,7844
2016,6.1,139
2016,8.4,165
1975,6.9,97
2007,8.1,514
2010,6.3,648
2015,6.9,29149
1989,7.2,3070
2015,3.6,596
2002,7.7,2403
,,
2013,3.6,89
1995,7.3,378
2008,6.6,1805
2013,6.4,4060
2016,5.2,94
2008,7.9,45448
1962,7.8,777
2007,8.6,524
1995,8.3,1293
,6.7,380
,6.0,273
2000,7.0,2609
2012,7.4,21204
2014,5.4,8692
1966,7.0,783
1932,,
,7.9,1307
2014,4.6,3553
1944,7.7,58
1993,7.5,13883
1997,7.3,1040
1991,5.6,54
2011,8.4,278
2007,5.5,1777
,7.1,280
2014,4.9,2288
2001,7.0,468
,7.7,377
2011,3.3,5016
2012,7.5,1031
2013,7.4,7074
2011,7.5,7924
2014,6.8,2099
2014,6.6,937
2011,6.8,3765
2001,8.6,4078
1985,7.2,1642
2011,7.6,4430
2017,6.8,304
,,
,8.5,90
,,
,,
1994,7.6,2029
,7.5,50
2017,,
2011,7.4,5133
1934,7.4,152
,6.7,1000
2007,7.8,20542
2012,7.3,284
2009,6.3,4088
1991,5.8,591
2017,8.2,3591
2004,7.4,437
2016,7.1,521
2005,8.4,12068
2016,6.2,256
2013,6.6,4794
1990,8.6,249
1990,8.0,207
2013,7.0,1176
2016,6.3,197
1979,7.6,73
1999,8.0,981
1999,7.4,30277
1998,8.8,85251
2016,7.3,205
,6.9,8437
2004,6.3,2465
1982,7.6,796
,7.8,241
2015,6.0,86
2010,7.7,21847
2015,6.1,65
2015,,
2004,7.8,14629
,6.9,5342
2015,8.4,151848
2002,8.0,285
1936,7.7,100
2006,7.4,2800
1998,7.0,106
1966,8.9,102569
1964,6.6,1005
2007,7.4,1151
1998,7.7,71
,8.0,13323
2016,,
1951,7.0,61
2009,7.7,3596
,4.8,528
,8.3,439
1997,7.2,229
1923,7.9,486
1985,6.9,230
2011,7.2,37337
2010,7.3,5569
1999,7.6,315
2003,,
1933,7.8,659
2016,8.2,1657
1964,7.6,1095
2015,5.4,818
2016,2.8,303
2014,7.7,3453
2015,8.0,513
2009,7.7,1868
1955,7.4,400
2006,8.5,119754
1991,5.4,725
2016,7.2,214
2015,6.4,576
2015,5.8,106
2015,6.9,14049
1987,7.9,3717
2016,5.9,1139
2002,6.5,483
1964,8.4,4247
1992,7.8,130035
,7.2,158
1991,,
2017,,
1972,5.8,123
2008,6.4,309
2012,8.5,75498
2007,5.9,310
,6.5,169
2008,7.2,3544
2016,7.3,70
,,
2017,6.6,74
2010,9.0,11368
2004,6.8,165
1997,8.8,225330
2012,6.7,720
2016,8.1,84
,3.1,281
1928,8.3,46
1967,6.3,37
1999,6.8,159
2017,7.5,24532
2014,6.1,2543
2002,9.4,4849
2001,6.8,1615
1973,7.8,1858
,8.6,35
,6.9,747
1998,8.5,717
2009,6.3,8030
2014,8.8,6580
1946,7.9,185
1996,9.0,1988
1981,8.6,90347
1984,7.1,1184
2009,6.5,1218
2017,,
2011,6.5,2871
,9.0,925
,6.2,1111
2011,7.0,5144
1996,7.2,1665
2016,3.3,97
,,
2000,9.1,37
2006,6.8,303
2001,8.1,4294
,,
1960,7.6,836
1994,7.8,144453
2010,5.6,2080
2004,7.1,45
2016,6.2,76
2012,8.1,1104
2012,5.7,1352
2012,6.7,2524
,,
2008,4.8,17475
2014,5.0,1310
2011,8.5,1175
2014,8.6,13552
1997,6.8,175
1962,8.3,1285
1991,6.3,2029
2000,7.3,161
,,
2017,6.6,10732
2017,,
2014,6.9,1403
1983,9.0,2716
2007,7.6,35931
1994,7.8,281
1960,7.2,70
1991,6.5,55
1974,9.3,5575
2003,7.0,6503
1984,8.2,182
2014,4.5,695
,5.4,276
2017,6.9,255
2015,7.7,196613
2009,7.0,1404
2007,7.2,729
1962,8.7,148
1939,7.9,1443
,4.0,2026
2012,8.0,4021
,,
1978,4.7,91
1976,7.3,266
2014,8.0,231333
2009,6.2,1737
2005,7.4,5158
1970,7.7,1378
,5.1,488
2007,7.3,9903
,7.4,351
2010,8.9,2291
1987,7.8,260
2016,7.2,9597
1997,7.1,598
2016,7.5,7859
1965,7.7,441
2008,7.8,62
2011,7.7,1117
1987,7.4,318
1974,6.8,41
2000,8.2,160
1927,8.9,12501
2012,5.3,7120
2008,6.5,545
1995,7.7,2712
2015,7.2,1006
1939,8.2,4169
2014,5.3,826
2015,6.5,33
2015,6.6,119
2006,8.2,310
1988,6.8,424
2013,6.7,4148
1963,7.9,599
2008,7.1,55
1941,7.2,34
1937,7.9,525
,6.2,7136
2012,8.0,3238
1994,6.4,90
1990,7.7,1792
,8.7,147
1975,7.2,517
1949,7.5,285
1993,8.2,5918
,7.7,421
,8.6,342
2017,,
2013,4.6,92538
2009,5.6,164
2007,6.3,2369
1995,,
1999,8.8,2075
1995,8.8,7842
2007,4.7,814
2014,6.9,866
2011,8.4,3265
2017,,
2007,6.8,1692
,6.5,6571
,4.9,157
1934,7.3,507
1997,6.5,60
1996,8.0,101
,6.4,2560
2008,7.9,7463
2014,5.6,2376
,6.3,138
2011,7.9,71324
1971,8.5,2598
1989,7.5,633
2018,,
1998,6.3,1671
,7.8,676
2001,7.4,76924
1933,7.6,3401
,8.3,882
2015,6.7,4524
1990,7.4,74350
,8.2,52
2000,8.4,122761
2005,7.8,3540
,,
,,
2000,8.1,1633
1997,7.2,4196
1983,6.3,597
2003,7.6,732
2011,3.9,2642
2003,5.6,2235
2015,7.5,1513
,,
2003,8.4,68280
,4.4,69
2002,7.2,63
2010,8.0,1721
1995,8.0,697
2008,6.4,4074
,7.7,4158
1984,6.9,268
2008,7.0,11929
,6.7,669
2014,9.4,73
1935,7.8,99
2014,7.7,1936
2013,8.8,2834
,6.9,236
2004,7.7,4275
2017,,
1991,6.8,435
1994,6.3,990
2015,4.7,3868
,,
2017,,
2009,7.8,935
2008,8.2,104
1982,7.3,62
2008,6.7,600
2013,7.3,4239
2009,5.9,1641
2015,5.5,37
2014,6.5,173
2014,6.3,108
,8.6,769
2012,5.1,723
2014,6.1,958
2013,6.6,1003
2013,6.7,945
1997,6.7,451
2014,7.7,251
2008,7.5,2210
,6.7,680
2013,7.6,346
1939,7.9,93
2014,8.3,124
2005,7.3,134
1962,6.5,291
2015,8.5,195907
2015,4.0,3976
2013,6.8,517
1992,7.4,130252
1974,9.1,181064
1990,8.4,675
2011,8.3,3904
2008,6.4,1333
2012,6.9,26
,6.5,2323
1988,8.3,881
,,
1948,8.2,4567
1958,6.8,970
1963,,
2005,7.1,57
2006,8.6,9586
2005,6.3,707
2004,6.6,9168
,7.5,818
1984,6.7,529
2010,7.5,3954
1982,6.9,230
2015,6.8,1166
2006,8.1,652
2002,7.8,25448
2005,7.3,777
2012,7.3,2058
2014,5.6,11343
2007,5.7,11789
,,
,5.9,28
2014,4.8,461
2010,5.7,36403
1999,6.9,11471
1998,5.0,5241
2014,7.3,35
2010,7.6,6205
2016,6.8,958
2004,9.1,4585
2005,8.8,26866
2006,6.0,893
,7.5,1275
,6.8,1202
2000,7.3,1328
1946,7.7,281
2015,8.9,2331
1956,6.8,241
2007,6.6,102
2012,6.4,437
,7.6,5543
2014,3.3,277
1986,8.7,1013
2013,4.7,413
2016,8.3,8317
2003,6.7,93
2013,6.9,717
1965,7.7,1148
,7.4,411
1993,7.0,41
2000,5.7,1718
2006,7.5,3335
1961,7.7,1859
2005,6.1,485
1996,6.4,371
1996,9.0,54150
2015,8.2,360794
,,
2010,8.7,992
2014,6.3,146
2010,7.5,2194
,7.1,1188
1992,7.6,2965
2016,,
2012,6.6,4686
2009,7.4,5091
2006,8.3,532
2004,7.5,284
2016,5.3,7233
2016,7.4,2326
2009,7.8,15904
2013,7.0,1871
,,
2013,6.2,6856
1993,8.0,544
2016,5.6,77
,7.5,53
2016,8.9,576
2014,6.1,5057
1996,7.8,851
2007,5.6,34474
2006,7.1,2859
1942,7.0,339
2011,7.3,700
2015,3.7,4974
1991,7.3,87013
2010,,
,6.1,62
1998,8.2,406
2011,3.8,30951
1995,,
,7.4,2649
1993,6.9,1996
2017,4.6,48
2009,6.3,10621
2016,,
1999,6.9,245
2003,6.5,49
1989,7.1,824
1995,7.7,63505
2017,,
2011,7.6,45363
,8.0,390
2011,5.3,3692
2017,7.9,68
,3.6,246
2010,,
1943,8.0,334
1976,7.8,591
1976,7.6,959
2016,,
2002,6.4,309
2012,6.9,388
1997,7.9,6007
2010,5.8,386
,7.4,137
1975,8.1,3895
,6.9,837
,,
2017,,
2017,8.0,479
2013,6.6,1864
,7.8,988
2000,7.7,2921
2017,,
1976,7.9,1095
2016,3.7,37
1998,7.4,1452
1997,7.7,25669
2015,8.6,3041
1948,8.2,1392
1997,6.7,573
2007,7.1,5602
1953,7.9,121
1941,7.6,173
1979,8.0,877
2016,8.2,4462
2011,7.7,41715
2014,7.6,3587
1998,6.4,198
2003,6.6,305
2015,5.9,957
2013,5.0,567
1999,6.8,330
1993,6.4,2175
,7.8,584
2011,8.1,113590
1936,7.7,637
2010,7.5,1445
2010,7.2,1455
2013,8.1,229
2007,7.3,4739
1999,8.3,47703
2014,3.3,665
1970,6.6,146
2017,,
2008,8.0,65170
,6.7,2317
2008,6.4,7026
2004,7.1,2629
1999,6.5,4196
2008,6.2,898
,3.6,75
2014,6.2,935
2001,7.1,314
2016,7.2,11487
2016,7.6,54358
1996,7.3,99
2008,8.3,12448
